episode,timestep,reward,length,rolling_mean_reward_20
932,41308,6.0,383,3.15
933,41344,3.0,264,3.1
934,41360,3.0,280,3.0
935,41468,3.0,274,2.9
936,41504,3.0,255,2.85
937,41540,3.0,269,2.95
938,41556,3.0,254,3.1
939,41664,3.0,255,3.2
940,41700,3.0,263,3.15
941,41736,3.0,258,3.05
942,41752,3.0,252,3.2
943,41856,2.0,218,3.2
944,41860,3.0,278,3.25
945,41932,3.0,257,3.3
946,41948,3.0,258,3.35
947,42052,3.0,267,3.4
948,42056,3.0,256,3.35
949,42136,3.0,273,3.35
950,42144,3.0,252,3.3
951,42248,3.0,279,3.1
952,42252,3.0,257,2.95
953,42304,2.0,248,2.9
954,42340,3.0,263,2.9
955,42444,3.0,267,2.9
956,42448,3.0,273,2.9
957,42488,2.0,212,2.85
958,42500,3.0,260,2.85
959,42636,2.0,209,2.8
960,42644,3.0,270,2.8
961,42648,3.0,281,2.8
962,42696,3.0,272,2.8
963,42808,2.0,237,2.8
964,42868,4.0,298,2.85
965,42872,3.0,249,2.85
966,42928,6.0,365,3.0
967,43036,2.0,223,2.95
968,43036,4.0,301,3.0
969,43040,2.0,239,2.95
970,43124,3.0,261,2.95
971,43236,3.0,270,2.95
972,43240,3.0,260,2.95
973,43280,2.0,223,2.95
974,43288,4.0,310,3.0
975,43404,2.0,229,2.95
976,43408,2.0,249,2.9
977,43428,2.0,226,2.9
978,43520,4.0,289,2.95
979,43600,3.0,259,3.0
980,43736,6.0,365,3.15
981,43772,8.0,432,3.4
982,43792,5.0,330,3.5
983,43872,5.0,347,3.65
984,43916,3.0,256,3.6
985,43932,3.0,217,3.6
986,43940,2.0,229,3.4
987,44096,3.0,250,3.45
988,44116,4.0,313,3.45
989,44316,8.0,458,3.75
990,44324,8.0,469,4.0
991,44460,7.0,425,4.2
992,44472,11.0,433,4.6
993,44528,4.0,294,4.7
994,44620,2.0,230,4.6
995,44660,7.0,405,4.85
996,44712,4.0,328,4.95
997,44768,4.0,319,5.05
998,44796,3.0,256,5.0
999,44856,3.0,271,5.0
1000,44908,3.0,257,4.85
1001,44964,3.0,260,4.6
1002,44992,3.0,255,4.5
1003,45052,3.0,276,4.4
1004,45104,3.0,261,4.4
1005,45140,2.0,221,4.35
1006,45160,3.0,270,4.4
1007,45248,3.0,260,4.4
1008,45304,2.0,223,4.3
1009,45308,3.0,269,4.05
1010,45336,2.0,244,3.75
1011,45376,1.0,194,3.45
1012,45464,2.0,225,3.0
1013,45492,2.0,232,2.9
1014,45504,3.0,259,2.95
1015,45592,7.0,280,2.95
1016,45632,1.0,211,2.8
1017,45676,3.0,259,2.75
1018,45680,7.0,299,2.95
1019,45720,1.0,182,2.85
1020,45776,0.0,177,2.7
1021,45780,0.0,172,2.55
1022,45788,2.0,226,2.5
1023,45864,1.0,217,2.4
1024,45876,0.0,162,2.25
1025,45932,1.0,215,2.2
1026,45964,2.0,259,2.15
1027,46020,1.0,217,2.05
1028,46024,0.0,174,1.95
1029,46076,1.0,192,1.85
1030,46088,3.0,291,1.9
1031,46168,2.0,212,1.95
1032,46208,2.0,196,1.95
1033,46264,4.0,295,2.05
1034,46304,4.0,281,2.1
1035,46308,2.0,216,1.85
1036,46456,2.0,229,1.9
1037,46480,3.0,239,1.9
1038,46508,6.0,376,1.85
1039,46576,6.0,369,2.1
1040,46620,2.0,221,2.2
1041,46620,1.0,173,2.25
1042,46688,1.0,167,2.2
1043,46768,2.0,206,2.25
1044,46768,2.0,205,2.35
1045,46816,7.0,422,2.65
1046,46884,3.0,256,2.7
1047,46936,2.0,224,2.75
1048,46964,3.0,258,2.9
1049,47012,1.0,182,2.9
1050,47020,3.0,284,2.9
1051,47064,0.0,160,2.8
1052,47072,1.0,203,2.75
1053,47112,0.0,171,2.55
1054,47120,0.0,154,2.35
1055,47164,0.0,162,2.25
1056,47172,0.0,183,2.15
1057,47212,0.0,171,2.0
1058,47220,0.0,155,1.7
1059,47264,0.0,148,1.4
1060,47328,2.0,236,1.4
1061,47368,2.0,227,1.45
1062,47416,3.0,276,1.55
1063,47468,3.0,260,1.6
1064,47524,2.0,221,1.6
1065,47524,3.0,256,1.4
1066,47612,3.0,256,1.4
1067,47664,3.0,250,1.45
1068,47672,2.0,212,1.4
1069,47692,2.0,244,1.45
1070,47808,3.0,258,1.45
1071,47832,2.0,251,1.55
1072,47868,3.0,264,1.65
1073,47888,3.0,279,1.8
1074,48004,3.0,252,1.95
1075,48028,3.0,260,2.1
1076,48056,2.0,223,2.2
1077,48072,3.0,284,2.35
1078,48140,1.0,191,2.4
1079,48156,0.0,177,2.4
1080,48164,1.0,207,2.35
1081,48172,0.0,175,2.25
1082,48240,0.0,164,2.1
1083,48256,0.0,175,1.95
1084,48256,0.0,169,1.85
1085,48336,2.0,230,1.8
1086,48436,3.0,255,1.8
1087,48460,3.0,262,1.8
1088,48476,3.0,287,1.85
1089,48532,3.0,251,1.9
1090,48632,3.0,269,1.9
1091,48656,3.0,266,1.95
1092,48672,3.0,264,1.95
1093,48680,2.0,220,1.9
1094,48828,3.0,278,1.9
1095,48852,3.0,279,1.9
1096,48868,3.0,263,1.95
1097,48876,3.0,279,1.95
1098,49000,2.0,226,2.0
1099,49016,2.0,218,2.1
1100,49032,3.0,284,2.2
1101,49072,3.0,263,2.35
1102,49212,3.0,273,2.5
1103,49228,3.0,268,2.65
1104,49244,4.0,323,2.85
1105,49276,3.0,273,2.9
1106,49376,2.0,234,2.85
1107,49408,3.0,273,2.85
1108,49440,3.0,278,2.85
1109,49472,3.0,275,2.85
1110,49524,2.0,223,2.8
1111,49564,2.0,223,2.75
1112,49644,3.0,278,2.75
1113,49748,3.0,241,2.8
1114,49760,4.0,297,2.85
1115,49828,3.0,270,2.85
1116,49904,2.0,240,2.8
1117,49912,12.0,520,3.25
1118,50044,2.0,201,3.25
1119,50052,2.0,221,3.25
1120,50060,6.0,374,3.4
1121,50080,5.0,337,3.5
1122,50240,3.0,258,3.5
1123,50248,3.0,279,3.5
1124,50248,2.0,238,3.4
1125,50256,3.0,268,3.4
1126,50436,3.0,265,3.45
1127,50444,3.0,268,3.45
1128,50444,3.0,276,3.45
1129,50524,5.0,346,3.55
1130,50592,2.0,228,3.55
1131,50640,3.0,255,3.6
1132,50640,3.0,266,3.6
1133,50720,3.0,266,3.6
1134,50788,3.0,270,3.55
1135,50836,3.0,267,3.55
1136,50836,3.0,270,3.6
1137,50916,3.0,253,3.15
1138,50984,3.0,274,3.2
1139,51032,3.0,254,3.25
1140,51032,3.0,271,3.1
1141,51112,3.0,279,3.0
1142,51180,3.0,264,3.0
1143,51200,2.0,248,2.95
1144,51228,3.0,254,3.0
1145,51328,2.0,223,2.95
1146,51360,5.0,313,3.05
1147,51396,3.0,278,3.05
1148,51424,3.0,276,3.05
1149,51524,3.0,271,2.95
1150,51556,3.0,268,3.0
1151,51592,3.0,252,3.0
1152,51620,3.0,254,3.0
1153,51712,2.0,239,2.95
1154,51720,3.0,268,2.95
1155,51812,3.0,297,2.95
1156,51816,3.0,259,2.95
1157,51868,2.0,219,2.9
1158,51896,2.0,257,2.85
1159,51976,2.0,225,2.8
1160,52028,3.0,278,2.8
1161,52068,2.0,237,2.75
1162,52088,3.0,292,2.75
1163,52148,2.0,240,2.75
1164,52168,0.0,181,2.6
1165,52188,0.0,179,2.5
1166,52200,2.0,232,2.35
1167,52336,2.0,236,2.3
1168,52352,3.0,264,2.3
1169,52384,3.0,261,2.3
1170,52396,3.0,277,2.3
1171,52420,0.0,161,2.15
1172,52548,3.0,273,2.15
1173,52580,3.0,254,2.2
1174,52592,3.0,265,2.2
1175,52616,3.0,277,2.2
1176,52704,2.0,232,2.15
1177,52740,2.0,226,2.15
1178,52748,2.0,235,2.15
1179,52812,3.0,280,2.2
1180,52852,2.0,230,2.15
1181,52916,3.0,230,2.2
1182,52920,2.0,248,2.15
1183,53100,5.0,357,2.3
1184,53112,3.0,269,2.45
1185,53116,3.0,277,2.6
1186,53200,6.0,405,2.8
1187,53236,1.0,193,2.75
1188,53248,1.0,211,2.65
1189,53328,1.0,203,2.55
1190,53336,3.0,279,2.55
1191,53436,3.0,276,2.7
1192,53480,4.0,302,2.75
1193,53664,7.0,398,2.95
1194,53680,7.0,415,3.15
1195,53804,2.0,208,3.1
1196,53808,7.0,397,3.35
1197,53836,11.0,471,3.8
1198,53980,6.0,360,4.0
1199,54052,4.0,301,4.05
1200,54080,4.0,320,4.15
1201,54112,6.0,394,4.3
1202,54176,3.0,254,4.35
1203,54248,3.0,262,4.25
1204,54276,3.0,261,4.25
1205,54308,3.0,263,4.25
1206,54344,2.0,241,4.05
1207,54456,1.0,179,4.05
1208,54492,4.0,321,4.2
1209,54500,4.0,295,4.35
1210,54540,0.0,147,4.2
1211,54580,4.0,334,4.25
1212,54668,2.0,247,4.15
1213,54688,3.0,262,3.95
1214,54736,3.0,279,3.75
1215,54776,3.0,254,3.8
1216,54864,3.0,271,3.6
1217,54884,3.0,270,3.2
1218,54912,2.0,231,3.0
1219,54980,3.0,287,2.95
1220,55060,3.0,271,2.9
1221,55080,3.0,262,2.75
1222,55116,3.0,263,2.75
1223,55236,2.0,235,2.7
1224,55248,5.0,345,2.8
1225,55260,3.0,266,2.8
1226,55432,4.0,259,2.9
1227,55468,7.0,432,3.2
1228,55552,0.0,165,3.0
1229,55560,6.0,381,3.1
1230,55572,6.0,374,3.4
1231,55572,2.0,221,3.3
1232,55748,3.0,252,3.35
1233,55756,3.0,263,3.35
1234,55768,3.0,251,3.35
1235,55768,3.0,254,3.35
1236,55904,2.0,224,3.3
1237,55916,2.0,215,3.25
1238,55916,2.0,227,3.25
1239,55952,3.0,260,3.25
1240,56108,3.0,260,3.25
1241,56152,3.0,257,3.25
1242,56224,7.0,383,3.45
1243,56236,7.0,392,3.7
1244,56396,8.0,327,3.85
1245,56424,6.0,400,4.0
1246,56436,4.0,280,4.0
1247,56536,6.0,360,3.95
1248,56564,3.0,224,4.1
1249,56572,2.0,202,3.9
1250,56616,3.0,249,3.75
1251,56688,2.0,206,3.75
1252,56692,1.0,184,3.65
1253,56704,1.0,190,3.55
1254,56744,1.0,196,3.45
1255,56772,0.0,147,3.3
1256,56812,1.0,194,3.25
1257,56824,1.0,178,3.2
1258,56932,3.0,242,3.25
1259,56968,2.0,232,3.2
1260,57004,3.0,260,3.2
1261,57044,4.0,341,3.25
1262,57080,2.0,220,3.0
1263,57124,2.0,233,2.75
1264,57152,2.0,212,2.45
1265,57260,3.0,240,2.3
1266,57292,3.0,229,2.25
1267,57388,7.0,407,2.3
1268,57440,5.0,361,2.4
1269,57472,4.0,291,2.5
1270,57560,4.0,332,2.55
1271,57640,3.0,280,2.6
1272,57688,4.0,276,2.75
1273,57700,6.0,382,3.0
1274,57812,4.0,314,3.15
1275,57828,1.0,192,3.2
1276,57904,4.0,341,3.35
1277,57924,1.0,172,3.35
1278,57932,4.0,324,3.4
1279,57940,1.0,191,3.35
1280,57980,0.0,150,3.2
1281,58016,0.0,161,3.0
1282,58060,1.0,189,2.95
1283,58092,2.0,226,2.95
1284,58148,2.0,223,2.95
1285,58184,2.0,231,2.9
1286,58256,3.0,263,2.9
1287,58288,3.0,276,2.7
1288,58344,3.0,256,2.6
1289,58380,3.0,255,2.55
1290,58424,2.0,245,2.45
1291,58484,3.0,269,2.45
1292,58540,3.0,273,2.4
1293,58584,3.0,274,2.25
1294,58620,3.0,279,2.2
1295,58640,2.0,236,2.25
1296,58732,2.0,219,2.15
1297,58736,3.0,266,2.25
1298,58816,3.0,252,2.2
1299,58836,3.0,255,2.3
1300,58880,2.0,232,2.4
1301,58932,3.0,262,2.55
1302,59012,3.0,264,2.65
1303,59032,3.0,264,2.7
1304,59076,3.0,254,2.75
1305,59136,3.0,278,2.8
1306,59208,3.0,280,2.8
1307,59228,3.0,276,2.8
1308,59272,3.0,274,2.8
1309,59340,3.0,281,2.8
1310,59364,2.0,225,2.8
1311,59376,2.0,231,2.75
1312,59468,3.0,259,2.75
1313,59536,3.0,254,2.75
1314,59560,3.0,273,2.75
1315,59572,3.0,261,2.8
1316,59664,3.0,261,2.85
1317,59704,2.0,235,2.8
1318,59728,2.0,230,2.75
1319,59756,3.0,276,2.75
1320,59860,3.0,277,2.8
1321,59876,2.0,230,2.75
1322,59900,3.0,274,2.75
1323,59924,2.0,237,2.7
1324,59992,2.0,198,2.65
1325,60056,3.0,234,2.65
1326,60136,5.0,297,2.75
1327,60196,4.0,278,2.8
1328,60212,5.0,347,2.9
1329,60292,11.0,309,3.3
1330,60408,3.0,262,3.35
1331,60416,5.0,360,3.5
1332,60504,4.0,269,3.55
1333,60540,7.0,420,3.75
1334,60592,3.0,240,3.75
1335,60600,3.0,254,3.75
1336,60748,2.0,215,3.7
1337,60756,2.0,237,3.7
1338,60756,4.0,307,3.8
1339,60856,6.0,383,3.95
1340,60892,1.0,223,3.85
1341,60896,1.0,222,3.8
1342,60948,2.0,273,3.75
1343,60956,0.0,161,3.65
1344,61068,2.0,251,3.65
1345,61084,3.0,256,3.65
1346,61124,3.0,228,3.55
1347,61128,3.0,248,3.5
1348,61264,2.0,207,3.35
1349,61368,6.0,367,3.1
1350,61380,4.0,336,3.15
1351,61384,6.0,381,3.2
1352,61420,2.0,227,3.1
1353,61500,1.0,181,2.8
1354,61536,3.0,242,2.8
1355,61620,8.0,314,3.05
1356,61764,7.0,423,3.3
1357,61792,9.0,375,3.65
1358,61880,7.0,418,3.8
1359,61996,11.0,447,4.05
1360,62056,3.0,252,4.15
1361,62108,7.0,421,4.45
1362,62168,11.0,440,4.9
1363,62180,3.0,266,5.05
1364,62204,2.0,225,5.05
1365,62280,1.0,168,4.95
1366,62316,1.0,186,4.85
1367,62352,4.0,326,4.9
1368,62356,2.0,237,4.9
1369,62476,3.0,258,4.75
1370,62484,2.0,237,4.65
1371,62520,2.0,248,4.45
1372,62524,2.0,225,4.45
1373,62644,1.0,193,4.45
1374,62696,3.0,254,4.45
1375,62748,5.0,343,4.3
1376,62788,6.0,371,4.25
1377,62912,7.0,280,4.15
1378,62916,1.0,201,3.85
1379,62960,6.0,396,3.6
1380,63036,5.0,363,3.7
1381,63116,3.0,268,3.5
1382,63144,3.0,252,3.1
1383,63220,6.0,369,3.25
1384,63280,8.0,319,3.55
1385,63436,7.0,280,3.85
1386,63460,7.0,421,4.15
1387,63520,11.0,435,4.5
1388,63572,1.0,167,4.45
1389,63604,3.0,235,4.45
1390,63608,7.0,389,4.7
1391,63656,0.0,155,4.6
1392,63688,0.0,144,4.5
1393,63740,1.0,187,4.5
1394,63788,4.0,352,4.55
1395,63832,2.0,258,4.4
1396,63836,2.0,206,4.2
1397,63860,1.0,189,3.9
1398,63952,2.0,237,3.95
1399,63980,1.0,190,3.7
1400,64000,2.0,237,3.55
1401,64004,2.0,226,3.5
1402,64100,2.0,223,3.45
1403,64112,1.0,183,3.2
1404,64124,1.0,198,2.85
1405,64212,4.0,303,2.7
1406,64284,3.0,247,2.5
1407,64316,3.0,289,2.1
1408,64380,2.0,238,2.15
1409,64432,6.0,389,2.3
1410,64480,3.0,255,2.1
1411,64512,3.0,261,2.25
1412,64576,3.0,268,2.4
1413,64636,3.0,277,2.5
1414,64676,3.0,272,2.45
1415,64708,3.0,253,2.5
1416,64772,3.0,258,2.55
1417,64784,2.0,231,2.6
1418,64824,2.0,221,2.6
1419,64856,2.0,212,2.65
1420,64968,3.0,275,2.7
1421,64972,2.0,228,2.7
1422,64980,3.0,275,2.75
1423,65052,3.0,253,2.85
1424,65128,2.0,222,2.9
1425,65164,3.0,262,2.85
1426,65168,3.0,252,2.85
1427,65200,2.0,213,2.8
1428,65324,3.0,267,2.85
1429,65348,2.0,234,2.65
1430,65360,3.0,276,2.65
1431,65396,3.0,257,2.65
1432,65508,2.0,217,2.6
1433,65520,3.0,271,2.6
1434,65544,3.0,259,2.6
1435,65592,3.0,257,2.6
1436,65676,2.0,236,2.55
1437,65704,3.0,266,2.6
1438,65748,3.0,276,2.65
1439,65760,2.0,234,2.65
1440,65832,2.0,239,2.6
1441,65900,3.0,265,2.65
1442,65944,3.0,261,2.65
1443,65956,3.0,263,2.65
1444,65980,2.0,224,2.65
1445,66064,1.0,192,2.55
1446,66076,2.0,249,2.5
1447,66124,2.0,240,2.5
1448,66128,2.0,220,2.45
1449,66260,3.0,277,2.5
1450,66272,3.0,274,2.5
1451,66320,3.0,252,2.5
1452,66324,3.0,266,2.55
1453,66460,3.0,270,2.55
1454,66468,3.0,268,2.55
1455,66488,2.0,239,2.5
1456,66520,3.0,261,2.55
1457,66664,2.0,233,2.5
1458,66664,3.0,274,2.5
1459,66664,3.0,267,2.55
1460,66688,2.0,235,2.55
1461,66820,2.0,239,2.5
1462,66860,3.0,274,2.5
1463,66932,5.0,346,2.6
1464,66988,5.0,383,2.75
1465,67136,2.0,206,2.8
1466,67136,4.0,285,2.9
1467,67140,5.0,353,3.05
1468,67164,7.0,415,3.3
1469,67256,1.0,193,3.2
1470,67304,2.0,231,3.15
1471,67308,2.0,244,3.1
1472,67332,2.0,234,3.05
1473,67376,1.0,185,2.95
1474,67464,2.0,196,2.9
1475,67484,3.0,236,2.95
1476,67524,3.0,289,2.95
1477,67528,2.0,222,2.95
1478,67576,1.0,189,2.85
1479,67640,1.0,168,2.75
1480,67648,1.0,192,2.7
1481,67672,3.0,257,2.75
1482,67688,1.0,184,2.65
1483,67956,6.0,380,2.7
1484,67964,6.0,373,2.75
1485,67984,9.0,384,3.1
1486,68032,7.0,421,3.25
1487,68172,7.0,280,3.35
1488,68216,3.0,248,3.15
1489,68276,9.0,353,3.55
1490,68340,11.0,434,4.0
1491,68400,3.0,256,4.05
1492,68432,2.0,226,4.05
1493,68488,6.0,375,4.3
1494,68524,3.0,261,4.35
1495,68548,2.0,209,4.3
1496,68608,0.0,162,4.15
1497,68716,2.0,225,4.15
1498,68740,6.0,390,4.4
1499,68748,4.0,322,4.55
1500,68824,0.0,138,4.5
1501,68832,0.0,139,4.35
1502,68892,2.0,237,4.4
1503,68896,5.0,372,4.35
1504,68908,0.0,146,4.05
1505,69008,2.0,240,3.7
1506,69024,1.0,189,3.4
1507,69060,2.0,232,3.15
1508,69076,2.0,252,3.1
1509,69176,2.0,230,2.75
1510,69220,3.0,271,2.35
1511,69256,3.0,278,2.35
1512,69272,3.0,261,2.4
1513,69344,2.0,229,2.2
1514,69416,3.0,255,2.2
1515,69424,2.0,234,2.2
1516,69440,2.0,244,2.3
1517,69512,2.0,238,2.3
1518,69572,2.0,203,2.1
1519,69604,3.0,249,2.05
1520,69700,5.0,350,2.3
1521,69728,4.0,272,2.5
1522,69884,2.0,226,2.5
1523,69888,6.0,382,2.55
1524,69912,4.0,283,2.75
1525,69980,11.0,434,3.2
1526,70032,2.0,224,3.25
1527,70056,3.0,241,3.3
1528,70260,5.0,362,3.45
1529,70268,4.0,317,3.55
1530,70296,8.0,456,3.8
1531,70348,5.0,357,3.9
1532,70444,2.0,220,3.85
1533,70560,6.0,361,4.05
1534,70568,6.0,382,4.2
1535,70668,6.0,385,4.4
1536,70732,5.0,350,4.55
1537,70748,3.0,256,4.6
1538,70804,4.0,317,4.7
1539,70824,2.0,230,4.65
1540,70908,3.0,237,4.55
1541,70932,3.0,257,4.5
1542,71016,4.0,283,4.6
1543,71092,3.0,261,4.45
1544,71168,7.0,424,4.6
1545,71172,2.0,239,4.15
1546,71248,2.0,220,4.15
1547,71300,1.0,211,4.05
1548,71320,8.0,457,4.2
1549,71340,2.0,232,4.1
1550,71348,0.0,155,3.7
1551,71468,2.0,249,3.55
1552,71488,2.0,230,3.55
1553,71508,2.0,250,3.35
1554,71572,3.0,284,3.2
1555,71656,2.0,233,3.0
1556,71664,3.0,253,2.9
1557,71704,3.0,259,2.9
1558,71768,3.0,257,2.85
1559,71812,2.0,218,2.85
1560,71820,2.0,231,2.8
1561,71920,0.0,162,2.65
1562,71940,4.0,308,2.65
1563,72004,3.0,253,2.65
1564,72012,4.0,309,2.5
1565,72076,1.0,203,2.45
1566,72104,0.0,164,2.35
1567,72156,1.0,200,2.35
1568,72156,4.0,314,2.15
1569,72248,2.0,226,2.15
1570,72260,2.0,224,2.25
1571,72400,8.0,305,2.55
1572,72556,2.0,212,2.55
1573,72564,6.0,384,2.75
1574,72572,11.0,483,3.15
1575,72576,6.0,371,3.35
1576,72664,0.0,164,3.2
1577,72672,0.0,157,3.05
1578,72676,0.0,160,2.9
1579,72728,2.0,255,2.9
1580,72860,3.0,272,2.95
1581,72868,3.0,272,3.1
1582,72872,3.0,277,3.05
1583,72924,3.0,277,3.05
1584,73008,2.0,226,2.95
1585,73064,3.0,261,3.05
1586,73068,3.0,276,3.2
1587,73128,3.0,267,3.3
1588,73136,1.0,198,3.15
1589,73204,1.0,200,3.1
1590,73228,0.0,178,3.0
1591,73236,0.0,164,2.6
1592,73248,2.0,258,2.6
1593,73348,1.0,217,2.35
1594,73348,0.0,161,1.8
1595,73372,1.0,207,1.55
1596,73476,3.0,317,1.7
1597,73492,1.0,216,1.75
1598,73508,1.0,212,1.8
1599,73540,2.0,274,1.8
1600,73644,2.0,235,1.75
1601,73660,2.0,234,1.7
1602,73704,3.0,269,1.7
1603,73736,3.0,262,1.7
1604,73812,2.0,236,1.7
1605,73856,3.0,276,1.7
1606,73900,3.0,261,1.7
1607,73932,3.0,264,1.7
1608,74008,3.0,271,1.8
1609,74012,2.0,215,1.85
1610,74096,3.0,271,2.0
1611,74128,3.0,253,2.15
1612,74208,3.0,260,2.2
1613,74260,4.0,322,2.35
1614,74292,3.0,255,2.5
1615,74324,3.0,253,2.6
1616,74364,2.0,216,2.55
1617,74480,2.0,238,2.6
1618,74496,3.0,279,2.7
1619,74512,4.0,322,2.8
1620,74584,3.0,282,2.85
1621,74608,1.0,204,2.8
1622,74676,2.0,260,2.75
1623,74740,4.0,288,2.8
1624,74788,3.0,272,2.85
1625,74804,3.0,250,2.85
1626,74840,2.0,224,2.8
1627,74904,0.0,169,2.65
1628,74928,2.0,250,2.6
1629,74932,1.0,200,2.55
1630,74984,1.0,219,2.45
1631,75004,0.0,172,2.3
1632,75028,0.0,177,2.15
1633,75076,1.0,208,2.0
1634,75084,0.0,175,1.85
1635,75188,2.0,247,1.8
1636,75212,2.0,262,1.8
1637,75220,1.0,223,1.75
1638,75276,2.0,262,1.7
1639,75324,1.0,190,1.55
1640,75340,1.0,188,1.45
1641,75396,2.0,239,1.5
1642,75444,2.0,243,1.5
1643,75508,2.0,231,1.4
1644,75520,3.0,260,1.4
1645,75564,2.0,248,1.35
1646,75612,2.0,248,1.35
1647,75636,1.0,187,1.4
1648,75716,3.0,253,1.45
1649,75740,2.0,238,1.5
1650,75804,2.0,246,1.55
1651,75808,3.0,258,1.7
1652,75912,3.0,278,1.85
1653,75936,3.0,269,1.95
1654,75952,2.0,206,2.05
1655,76004,3.0,257,2.1
1656,76076,2.0,244,2.1
1657,76100,2.0,244,2.15
1658,76116,2.0,228,2.15
1659,76124,1.0,200,2.15
1660,76228,1.0,199,2.15
1661,76272,3.0,274,2.2
1662,76284,2.0,229,2.2
1663,76320,3.0,253,2.25
1664,76396,2.0,252,2.2
1665,76440,2.0,252,2.2
1666,76452,2.0,233,2.2
1667,76468,2.0,210,2.25
1668,76544,2.0,214,2.2
1669,76636,3.0,267,2.25
1670,76648,3.0,259,2.3
1671,76720,4.0,325,2.35
1672,76740,3.0,268,2.35
1673,76756,1.0,193,2.25
1674,76864,3.0,277,2.3
1675,76888,2.0,241,2.25
1676,76908,2.0,225,2.25
1677,76924,2.0,225,2.25
1678,77032,2.0,252,2.25
1679,77036,2.0,223,2.3
1680,77044,1.0,200,2.3
1681,77076,2.0,248,2.25
1682,77152,1.0,197,2.2
1683,77172,1.0,184,2.1
1684,77204,2.0,242,2.1
1685,77244,2.0,233,2.1
1686,77356,3.0,265,2.15
1687,77368,3.0,275,2.2
1688,77392,2.0,214,2.2
1689,77400,3.0,254,2.2
1690,77548,2.0,229,2.15
1691,77548,2.0,227,2.05
1692,77552,3.0,259,2.05
1693,77564,3.0,262,2.15
1694,77716,2.0,231,2.1
1695,77716,2.0,241,2.1
1696,77720,2.0,237,2.1
1697,77732,2.0,241,2.1
1698,77836,1.0,189,2.05
1699,77840,1.0,199,2.0
1700,77852,1.0,195,2.0
1701,77884,2.0,229,2.0
1702,77956,1.0,200,2.0
1703,78008,2.0,230,2.05
1704,78020,2.0,252,2.05
1705,78052,2.0,231,2.05
1706,78104,2.0,225,2.0
1707,78168,2.0,227,1.95
1708,78176,2.0,246,1.95
1709,78236,3.0,249,1.95
1710,78272,1.0,172,1.9
1711,78296,3.0,267,1.95
1712,78408,1.0,182,1.85
1713,78420,4.0,320,1.9
1714,78516,4.0,312,2.0
1715,78528,1.0,194,1.95
1716,78536,6.0,364,2.15
1717,78596,2.0,243,2.15
1718,78676,2.0,225,2.2
1719,78712,3.0,263,2.3
1720,78732,3.0,250,2.4
1721,78752,2.0,211,2.4
1722,78872,3.0,280,2.5
1723,78916,3.0,269,2.55
1724,78928,3.0,258,2.6
1725,78948,3.0,251,2.65
1726,79064,2.0,214,2.65
1727,79068,3.0,253,2.7
1728,79124,3.0,280,2.75
1729,79144,3.0,270,2.75
1730,79268,3.0,267,2.85
1731,79316,4.0,327,2.9
1732,79320,3.0,250,3.0
1733,79340,3.0,279,2.95
1734,79440,2.0,238,2.85
1735,79480,2.0,237,2.9
1736,79556,4.0,315,2.8
1737,79576,4.0,301,2.9
1738,79636,2.0,228,2.9
1739,79668,4.0,282,2.95
1740,79752,3.0,267,2.95
1741,79772,3.0,255,3.0
1742,79832,3.0,260,3.0
1743,79836,2.0,250,2.95
1744,79872,1.0,177,2.85
1745,79892,1.0,185,2.75
1746,79944,1.0,182,2.7
1747,80056,4.0,293,2.75
1748,80076,4.0,269,2.8
1749,80160,7.0,280,3.0
1750,80268,11.0,442,3.4
1751,80360,0.0,148,3.2
1752,80388,6.0,391,3.35
1753,80400,3.0,302,3.35
1754,80412,6.0,396,3.55
1755,80460,0.0,171,3.45
1756,80564,2.0,246,3.35
1757,80564,2.0,226,3.25
1758,80568,2.0,235,3.25
1759,80624,2.0,240,3.15
1760,80684,1.0,174,3.05
1761,80772,2.0,227,3.0
1762,80812,1.0,195,2.9
1763,80828,5.0,339,3.05
1764,80828,5.0,346,3.25
1765,80896,0.0,139,3.2
1766,80912,0.0,153,3.15
1767,81004,2.0,256,3.05
1768,81016,4.0,313,3.05
1769,81016,1.0,198,2.75
1770,81076,2.0,218,2.3
1771,81200,3.0,259,2.45
1772,81212,3.0,270,2.3
1773,81212,3.0,264,2.3
1774,81272,3.0,278,2.15
1775,81396,3.0,260,2.3
1776,81408,3.0,269,2.35
1777,81408,3.0,274,2.4
1778,81468,3.0,272,2.45
1779,81564,2.0,227,2.45
1780,81576,2.0,240,2.5
1781,81576,2.0,228,2.5
1782,81636,2.0,241,2.55
1783,81704,1.0,186,2.35
1784,81764,1.0,204,2.15
1785,81832,1.0,200,2.2
1786,81848,4.0,347,2.4
1787,81932,0.0,155,2.3
1788,81940,2.0,237,2.2
1789,81944,7.0,458,2.5
1790,81948,0.0,166,2.4
1791,82128,3.0,275,2.4
1792,82136,3.0,265,2.4
1793,82140,3.0,275,2.4
1794,82144,3.0,260,2.4
1795,82332,3.0,282,2.4
1796,82332,3.0,260,2.4
1797,82336,3.0,262,2.4
1798,82340,3.0,267,2.4
1799,82532,3.0,273,2.45
1800,82536,3.0,260,2.5
1801,82536,3.0,262,2.55
1802,82536,3.0,271,2.6
1803,82684,2.0,209,2.65
1804,82684,2.0,212,2.7
1805,82728,3.0,271,2.8
1806,82732,3.0,272,2.75
1807,82880,3.0,271,2.9
1808,82880,3.0,262,2.95
